birthyear,race,lottery,earnings,earnings.n,year,age,drafted,served
51,1,7,12037.15413,242,71,20,1,1
51,1,8,12108.65186,221,71,20,1,1
51,1,9,11541.77697,270,71,20,1,0
51,1,10,12501.88939,227,71,20,1,1
51,1,11,11235.35811,233,71,20,1,0
51,1,12,13385.3971,198,71,20,1,0
51,1,13,11781.80508,204,71,20,1,0
51,1,14,11996.29828,215,71,20,1,1
51,1,15,11347.7117,235,71,20,1,0
51,1,16,12236.32638,203,71,20,1,1
51,1,17,11613.27471,240,71,20,1,0
51,1,18,11403.88849,228,71,20,1,0
51,1,19,10408.0272,230,71,20,1,1
51,1,20,11434.53037,244,71,20,1,1
51,1,21,11689.87942,207,71,20,1,0
51,1,22,11485.60018,244,71,20,1,1
51,1,23,11184.2883,220,71,20,1,0
51,1,24,12231.2194,230,71,20,1,1
51,1,25,12246.54034,222,71,20,1,1
51,1,26,11858.40979,234,71,20,0,0
51,1,27,11940.12149,234,71,20,0,0
51,1,28,11347.7117,223,71,20,0,0
51,1,29,12175.04261,230,71,20,0,1
51,1,30,14274.01179,219,71,20,0,0
51,1,31,11700.09338,181,71,20,0,0
51,1,32,12394.64279,246,71,20,0,0
51,1,33,11480.4932,220,71,20,0,0
51,1,34,11725.62829,227,71,20,0,0
51,1,35,10969.7951,241,71,20,0,0
51,1,36,12466.14053,207,71,20,0,0
51,1,37,12144.40073,244,71,20,0,0
51,1,38,13119.83409,217,71,20,0,1
51,1,39,13099.40616,274,71,20,0,0
51,1,40,11429.42339,235,71,20,0,0
51,1,41,12537.63826,219,71,20,0,0
51,1,42,12981.9456,229,71,20,0,0
51,1,43,14217.835,229,71,20,0,0
51,1,44,13334.32729,200,71,20,0,0
51,1,45,13931.84406,237,71,20,0,1
51,1,46,13176.01088,250,71,20,0,1
51,1,47,12093.33092,244,71,20,0,0
51,1,48,12108.65186,227,71,20,0,0
51,1,49,14105.48141,221,71,20,0,0
51,1,50,12461.03354,248,71,20,0,0
51,1,51,13027.90843,178,71,20,0,0
51,1,52,11929.90752,230,71,20,0,0
51,1,53,13252.61559,271,71,20,0,0
51,1,54,13400.71804,216,71,20,0,1
51,1,55,13298.57842,226,71,20,0,1
51,1,56,13783.74161,237,71,20,0,0
51,1,57,13196.4388,240,71,20,0,0
51,1,58,13227.08069,234,71,20,0,0
51,1,59,14457.8631,246,71,20,0,1
51,1,60,13216.86673,231,71,20,0,0
51,1,61,12409.96374,240,71,20,0,1
51,1,62,11889.05168,249,71,20,0,0
51,1,63,12895.12693,253,71,20,0,0
51,1,64,13630.53218,214,71,20,0,0
51,1,65,12660.2058,223,71,20,0,0
51,1,66,13247.50861,244,71,20,0,0
51,1,67,13702.02992,197,71,20,0,0
51,1,68,13977.80689,230,71,20,0,0
51,1,69,12568.28015,245,71,20,0,0
51,1,70,12440.60562,213,71,20,0,0
51,1,71,12078.00997,213,71,20,0,0
51,1,72,12726.59655,234,71,20,0,0
51,1,73,13278.1505,205,71,20,0,0
51,2,1,6843.354488,81,71,20,1,1
51,2,2,8237.56029,69,71,20,1,1
51,2,3,8681.867634,71,71,20,1,1
51,2,4,4167.296464,64,71,20,1,0
51,2,5,7936.248413,73,71,20,1,0
51,2,6,7864.75068,72,71,20,1,0
51,2,7,7772.825023,68,71,20,1,0
51,2,8,9044.463282,67,71,20,1,0
51,2,9,9039.356301,70,71,20,1,1
51,2,10,8252.881233,68,71,20,1,0
51,2,11,7629.829556,72,71,20,1,0
51,2,12,9641.980054,74,71,20,1,1
51,2,13,7691.113327,70,71,20,1,0
51,2,14,7640.043518,58,71,20,1,0
51,2,15,6429.68903,67,71,20,1,0
51,2,16,8150.741614,84,71,20,1,0
51,2,17,7537.903898,80,71,20,1,0
51,2,18,7568.545784,66,71,20,1,0
51,2,19,8186.49048,71,71,20,1,0
51,2,20,6843.354488,68,71,20,1,0
51,2,21,6220.30281,75,71,20,1,0
51,2,22,7926.034451,77,71,20,1,0
51,2,23,8452.05349,75,71,20,1,0
51,2,24,7905.606528,76,71,20,1,0
51,2,25,9345.775159,69,71,20,1,0
51,2,26,6266.265639,75,71,20,0,0
51,2,27,8084.350861,71,71,20,0,0
51,2,28,9575.589302,62,71,20,0,0
51,2,29,9999.468722,65,71,20,0,0
51,2,30,8865.718948,92,71,20,0,0
51,2,31,10086.2874,57,71,20,0,1
51,2,32,8630.797824,74,71,20,0,0
51,2,33,8661.43971,63,71,20,0,0
51,2,34,8268.202176,66,71,20,0,0
51,2,35,9601.124207,77,71,20,0,0
51,2,36,8135.420671,64,71,20,0,0
51,2,37,6404.154125,79,71,20,0,0
51,2,38,6082.414325,63,71,20,0,0
51,2,39,8166.062557,77,71,20,0,0
51,2,40,6240.730734,70,71,20,0,1
51,2,41,8615.476881,69,71,20,0,1
51,2,42,7445.978241,79,71,20,0,0
51,2,43,6639.075249,73,71,20,0,0
51,2,44,6424.582049,59,71,20,0,1
51,2,45,8462.267452,74,71,20,0,0
51,2,46,8942.323663,60,71,20,0,0
51,2,47,11286.42792,72,71,20,0,0
51,2,48,7154.880326,66,71,20,0,0
51,2,49,6506.293744,72,71,20,0,0
51,2,50,10035.21759,78,71,20,0,0
51,2,51,9973.933817,72,71,20,0,0
51,2,52,7292.768812,64,71,20,0,0
51,2,53,8482.695376,89,71,20,0,1
51,2,54,8247.774252,77,71,20,0,0
51,2,55,9146.602901,64,71,20,0,0
51,2,56,7982.211242,71,71,20,0,0
51,2,57,8589.941976,86,71,20,0,0
51,2,58,7640.043518,62,71,20,0,0
51,2,59,10341.63645,74,71,20,0,1
51,2,60,7211.057117,90,71,20,0,0
51,2,61,6138.591115,59,71,20,0,0
51,2,62,7216.164098,87,71,20,0,1
51,2,63,7517.475975,89,71,20,0,0
51,2,64,8589.941976,65,71,20,0,0
51,2,65,7691.113327,70,71,20,0,1
51,2,66,11133.21849,74,71,20,0,0
51,2,67,9427.486854,62,71,20,0,0
51,2,68,7982.211242,87,71,20,0,0
51,2,69,9948.398912,69,71,20,0,0
51,2,70,8794.221215,68,71,20,0,1
51,2,71,6271.37262,76,71,20,0,1
51,2,72,8252.881233,76,71,20,0,1
51,2,73,11271.10698,78,71,20,0,0
52,1,1,13089.22977,256,72,20,1,0
52,1,2,13844.84639,234,72,20,1,1
52,1,3,13323.22717,241,72,20,1,1
52,1,4,13869.22112,238,72,20,1,0
52,1,5,14327.46603,216,72,20,1,0
52,1,6,13264.72782,215,72,20,1,1
52,1,7,13191.60364,266,72,20,1,0
52,1,8,12265.36391,253,72,20,1,1
52,1,9,12923.48161,239,72,20,1,1
52,1,10,12450.61186,237,72,20,1,0
52,1,11,13172.10385,238,72,20,1,0
52,1,12,14264.09174,236,72,20,1,0
52,1,13,12411.61229,247,72,20,1,0
52,1,14,13069.72999,253,72,20,1,0
52,1,15,15019.70835,233,72,20,1,0
52,1,16,13211.10342,247,72,20,1,0
52,1,17,15195.2064,264,72,20,1,0
52,1,18,15000.20857,253,72,20,1,0
52,1,19,12835.73258,248,72,20,1,0
52,1,20,14088.59368,248,72,20,0,0
52,1,21,12923.48161,217,72,20,0,0
52,1,22,15516.95283,211,72,20,0,0
52,1,23,12899.10688,244,72,20,0,0
52,1,24,14220.21722,226,72,20,0,0
52,1,25,12830.85764,244,72,20,0,0
52,1,26,15224.45608,248,72,20,0,0
52,1,27,14488.33925,256,72,20,0,0
52,1,28,13547.47469,241,72,20,0,0
52,1,29,13596.22415,279,72,20,0,0
52,1,30,14966.08395,277,72,20,0,0
52,1,31,14883.20987,244,72,20,0,0
52,1,32,13011.23064,231,72,20,0,0
52,1,33,14990.45868,217,72,20,0,1
52,1,34,14649.21246,262,72,20,0,0
52,1,35,13937.47036,212,72,20,0,0
52,1,36,14137.34314,245,72,20,0,0
52,1,37,15229.33103,210,72,20,0,0
52,1,38,15429.20381,241,72,20,0,0
52,1,39,14805.21073,234,72,20,0,0
52,1,40,16716.18953,248,72,20,0,0
52,1,41,13128.22934,235,72,20,0,0
52,1,42,16316.44396,250,72,20,0,0
52,1,43,13371.97663,246,72,20,0,1
52,1,44,14439.58979,271,72,20,0,0
52,1,45,14595.58806,234,72,20,0,0
52,1,46,14010.59455,315,72,20,0,0
52,1,47,15799.6997,260,72,20,0,0
52,1,48,15824.07443,197,72,20,0,0
52,1,49,15341.45478,227,72,20,0,0
52,1,50,13825.3466,216,72,20,0,0
52,1,51,14936.83427,261,72,20,0,0
52,1,52,14176.34271,241,72,20,0,0
52,1,53,14239.71701,238,72,20,0,0
52,1,54,15292.70532,246,72,20,0,0
52,1,55,16409.06794,185,72,20,0,1
52,1,56,13347.6019,226,72,20,0,0
52,1,57,14649.21246,246,72,20,0,0
52,1,58,13464.60061,256,72,20,0,0
52,1,59,14800.33579,240,72,20,0,0
52,1,60,13254.97793,178,72,20,0,0
52,1,61,14181.21766,244,72,20,0,0
52,1,62,14722.33665,265,72,20,0,0
52,1,63,14736.96149,258,72,20,0,1
52,1,64,14049.59412,246,72,20,0,0
52,1,65,13664.47339,271,72,20,0,0
52,1,66,13025.85547,210,72,20,0,0
52,1,67,14400.59022,291,72,20,0,0
52,1,68,15117.20727,238,72,20,0,1
52,1,69,13488.97534,233,72,20,0,0
52,1,70,14829.58546,245,72,20,0,0
52,1,71,15180.58157,249,72,20,0,0
52,1,72,14912.45954,239,72,20,0,0
52,1,73,12952.73129,256,72,20,0,0
52,2,1,8380.032021,67,72,20,1,0
52,2,2,8614.029425,94,72,20,1,0
52,2,3,7005.297274,73,72,20,1,0
52,2,4,7707.289485,62,72,20,1,0
52,2,5,8755.402856,73,72,20,1,0
52,2,6,8277.658157,70,72,20,1,0
52,2,7,8004.661186,62,72,20,1,0
52,2,8,8955.275639,77,72,20,1,0
52,2,9,6795.6746,68,72,20,1,0
52,2,10,7921.787105,65,72,20,1,0
52,2,11,9145.398529,57,72,20,1,0
52,2,12,8916.276071,70,72,20,1,0
52,2,13,7249.04457,60,72,20,1,0
52,2,14,9350.146257,91,72,20,1,0
52,2,15,8360.532237,80,72,20,1,1
52,2,16,8506.780615,71,72,20,1,0
52,2,17,8521.405452,56,72,20,1,0
52,2,18,8887.026396,76,72,20,1,0
52,2,19,10871.12938,77,72,20,1,0
52,2,20,9462.270013,91,72,20,0,0
52,2,21,9403.770662,80,72,20,0,0
52,2,22,10393.38468,61,72,20,0,0
52,2,23,12445.73691,73,72,20,0,0
52,2,24,10281.26093,84,72,20,0,0
52,2,25,9330.646474,61,72,20,0,0
52,2,26,8350.782346,74,72,20,0,0
52,2,27,8706.653397,78,72,20,0,0
52,2,28,11402.49849,83,72,20,0,0
52,2,29,8399.531805,78,72,20,0,0
52,2,30,8750.52791,83,72,20,0,0
52,2,31,7712.164431,78,72,20,0,0
52,2,32,7356.29338,79,72,20,0,0
52,2,33,7239.294678,62,72,20,0,0
52,2,34,9189.273042,79,72,20,0,0
52,2,35,7112.546084,64,72,20,0,1
52,2,36,8048.535699,68,72,20,0,0
52,2,37,8731.028127,70,72,20,0,1
52,2,38,9223.397664,71,72,20,0,1
52,2,39,10217.88663,61,72,20,0,1
52,2,40,9340.396365,90,72,20,0,1
52,2,41,7336.793596,78,72,20,0,0
52,2,42,9603.643445,81,72,20,0,1
52,2,43,9194.147988,60,72,20,0,0
52,2,44,10724.881,86,72,20,0,0
52,2,45,8818.777153,87,72,20,0,0
52,2,46,9632.89312,97,72,20,0,0
52,2,47,8687.153613,83,72,20,0,0
52,2,48,8813.902207,66,72,20,0,0
52,2,49,8287.408049,80,72,20,0,0
52,2,50,7478.167027,87,72,20,0,0
52,2,51,9320.896582,89,72,20,0,0
52,2,52,8945.525747,69,72,20,0,0
52,2,53,9891.265253,85,72,20,0,0
52,2,54,8438.531372,77,72,20,0,0
52,2,55,9647.517958,69,72,20,0,0
52,2,56,9944.889658,80,72,20,0,0
52,2,57,10876.00433,76,72,20,0,0
52,2,58,12426.23713,82,72,20,0,0
52,2,59,7994.911294,70,72,20,0,0
52,2,60,10115.51277,59,72,20,0,0
52,2,61,7419.667677,82,72,20,0,0
52,2,62,9164.898313,73,72,20,0,0
52,2,63,7273.419299,69,72,20,0,0
52,2,64,8969.900476,69,72,20,0,0
52,2,65,7692.664648,74,72,20,0,0
52,2,66,11587.74643,76,72,20,0,0
52,2,67,8141.159671,79,72,20,0,0
52,2,68,9316.021636,78,72,20,0,0
52,2,69,10183.76201,72,72,20,0,0
52,2,70,8565.279966,86,72,20,0,0
52,2,71,9364.771095,75,72,20,0,0
52,2,72,7409.917785,68,72,20,0,0
52,2,73,7478.167027,101,72,20,0,0
50,1,1,12241.79528,191,71,21,1,0
50,1,2,11947.65603,237,71,21,1,0
50,1,3,12619.97431,226,71,21,1,1
50,1,4,12377.19271,245,71,21,1,0
50,1,5,12591.96105,213,71,21,1,0
50,1,6,12241.79528,207,71,21,1,0
50,1,7,12148.41774,178,71,21,1,0
50,1,8,13184.90841,216,71,21,1,0
50,1,9,12064.37795,226,71,21,1,0
50,1,10,11611.49689,242,71,21,1,0
50,1,11,12447.22586,231,71,21,1,0
50,1,12,12605.96768,211,71,21,1,0
50,1,13,12540.6034,242,71,21,1,1
50,1,14,12848.74928,212,71,21,1,0
50,1,15,11653.51678,211,71,21,1,1
50,1,16,12111.06672,207,71,21,1,0
50,1,17,12568.61666,209,71,21,1,0
50,1,18,12479.908,219,71,21,1,1
50,1,19,11569.477,221,71,21,1,0
50,1,20,12549.94115,225,71,21,1,0
50,1,21,13068.18649,225,71,21,1,0
50,1,22,12008.35143,246,71,21,1,0
50,1,23,11681.53005,261,71,21,1,1
50,1,24,11270.66888,233,71,21,1,1
50,1,25,13824.54455,221,71,21,1,0
50,1,26,11900.96726,214,71,21,1,0
50,1,27,12129.74223,229,71,21,1,0
50,1,28,12792.72275,187,71,21,1,1
50,1,29,12013.02031,232,71,21,1,0
50,1,30,13731.16701,200,71,21,1,0
50,1,31,11854.27849,238,71,21,1,1
50,1,32,12419.2126,229,71,21,1,0
50,1,33,12610.63655,218,71,21,1,1
50,1,34,13035.50435,219,71,21,1,1
50,1,35,11476.09946,223,71,21,1,1
50,1,36,13133.55077,237,71,21,1,0
50,1,37,12704.01409,210,71,21,1,1
50,1,38,14417.49192,232,71,21,1,0
50,1,39,11648.84791,240,71,21,1,0
50,1,40,12610.63655,215,71,21,0,1
50,1,41,13381.00124,214,71,21,0,0
50,1,42,11877.62288,208,71,21,0,0
50,1,43,14898.38624,241,71,21,0,0
50,1,44,12984.14671,204,71,21,0,0
50,1,45,12652.65645,241,71,21,0,0
50,1,46,12335.17281,209,71,21,0,1
50,1,47,13950.60423,219,71,21,0,0
50,1,48,13245.60381,215,71,21,0,1
50,1,49,14356.79652,215,71,21,0,1
50,1,50,13675.14049,244,71,21,0,1
50,1,51,13329.6436,205,71,21,0,0
50,1,52,13021.49772,213,71,21,0,0
50,1,53,14585.57149,220,71,21,0,0
50,1,54,14048.65064,218,71,21,0,0
50,1,55,12732.02735,184,71,21,0,0
50,1,56,13441.69664,198,71,21,0,1
50,1,57,11770.23871,203,71,21,0,0
50,1,58,14478.18732,238,71,21,0,1
50,1,59,14118.6838,220,71,21,0,0
50,1,60,14156.03481,205,71,21,0,0
50,1,61,13964.61086,237,71,21,0,0
50,1,62,14310.10775,212,71,21,0,0
50,1,63,11742.22545,222,71,21,0,0
50,1,64,13082.19312,222,71,21,0,1
50,1,65,14114.01492,206,71,21,0,1
50,1,66,11704.87443,228,71,21,0,0
50,1,67,14244.74347,223,71,21,0,0
50,1,68,15075.80356,207,71,21,0,1
50,1,69,12190.43763,201,71,21,0,0
50,1,70,13735.83589,232,71,21,0,0
50,1,71,13544.41194,223,71,21,0,0
50,1,72,13371.66349,244,71,21,0,0
50,1,73,15015.10817,239,71,21,0,0
50,2,1,7106.030668,70,71,21,1,0
50,2,2,7148.05056,66,71,21,1,0
50,2,3,8866.197265,69,71,21,1,1
50,2,4,8352.620805,75,71,21,1,0
50,2,5,9510.50228,97,71,21,1,0
50,2,6,7736.329051,67,71,21,1,0
50,2,7,8277.918774,88,71,21,1,0
50,2,8,10047.42313,77,71,21,1,1
50,2,9,8763.481973,58,71,21,1,0
50,2,10,9739.277249,79,71,21,1,0
50,2,11,7923.084128,80,71,21,1,1
50,2,12,8735.468712,67,71,21,1,0
50,2,13,8679.442189,68,71,21,1,0
50,2,14,8403.978451,80,71,21,1,0
50,2,15,8544.044758,82,71,21,1,0
50,2,16,8777.488604,70,71,21,1,0
50,2,17,7899.739744,67,71,21,1,0
50,2,18,5588.64567,64,71,21,1,0
50,2,19,8674.773312,68,71,21,1,0
50,2,20,8296.594282,57,71,21,1,0
50,2,21,8553.382512,84,71,21,1,1
50,2,22,7255.434729,60,71,21,1,0
50,2,23,8800.832989,81,71,21,1,1
50,2,24,8245.236635,76,71,21,1,0
50,2,25,9683.250726,74,71,21,1,0
50,2,26,8035.137174,77,71,21,1,0
50,2,27,7614.938252,70,71,21,1,0
50,2,28,8884.872773,85,71,21,1,0
50,2,29,7642.951513,61,71,21,1,0
50,2,30,5719.374223,55,71,21,1,0
50,2,31,11541.46374,68,71,21,1,0
50,2,32,9552.522172,87,71,21,1,0
50,2,33,9094.972234,72,71,21,1,0
50,2,34,8044.474928,75,71,21,1,0
50,2,35,8431.991712,80,71,21,1,0
50,2,36,8656.097804,75,71,21,1,0
50,2,37,8156.527974,85,71,21,1,1
50,2,38,8445.998343,77,71,21,1,0
50,2,39,10981.19851,78,71,21,1,1
50,2,40,8254.574389,90,71,21,0,0
50,2,41,7330.13676,76,71,21,0,0
50,2,42,10743.08579,75,71,21,0,0
50,2,43,7904.40862,74,71,21,0,0
50,2,44,10733.74803,87,71,21,0,0
50,2,45,8427.322835,80,71,21,0,0
50,2,46,11499.44385,61,71,21,0,1
50,2,47,7278.779114,63,71,21,0,0
50,2,48,7736.329051,64,71,21,0,0
50,2,49,8217.223374,71,71,21,0,0
50,2,50,8516.031497,84,71,21,0,0
50,2,51,8978.250311,77,71,21,0,0
50,2,52,8791.495235,71,71,21,0,0
50,2,53,9935.370079,81,71,21,0,0
50,2,54,8898.879404,75,71,21,0,1
50,2,55,7913.746374,70,71,21,0,0
50,2,56,12563.94778,83,71,21,0,0
50,2,57,7694.309159,64,71,21,0,0
50,2,58,8628.084543,91,71,21,0,0
50,2,59,8544.044758,76,71,21,0,0
50,2,60,9076.296727,57,71,21,0,1
50,2,61,7675.633652,94,71,21,0,0
50,2,62,10892.48985,63,71,21,0,0
50,2,63,8735.468712,66,71,21,0,0
50,2,64,8296.594282,81,71,21,0,1
50,2,65,8936.230419,100,71,21,0,0
50,2,66,7652.289267,64,71,21,0,0
50,2,67,9258.382926,74,71,21,0,0
50,2,68,9449.80688,76,71,21,0,0
50,2,69,7927.753005,67,71,21,0,0
50,2,70,9080.965604,71,71,21,0,1
50,2,71,10210.83382,75,71,21,0,0
50,2,72,8889.54165,81,71,21,0,1
50,2,73,9272.389557,85,71,21,0,0
51,1,1,17721.22393,228,72,21,1,0
51,1,2,16536.40435,229,72,21,1,1
51,1,3,16944.96283,221,72,21,1,1
51,1,4,16352.55304,272,72,21,1,0
51,1,5,16255.5204,234,72,21,1,0
51,1,6,16132.95286,240,72,21,1,0
51,1,7,16347.44606,241,72,21,1,0
51,1,8,16184.02267,221,72,21,1,0
51,1,9,16041.0272,269,72,21,1,1
51,1,10,17731.4379,225,72,21,1,0
51,1,11,16061.45512,233,72,21,1,0
51,1,12,18967.32729,197,72,21,1,1
51,1,13,15770.35721,203,72,21,1,1
51,1,14,17215.63282,214,72,21,1,0
51,1,15,16311.69719,235,72,21,1,0
51,1,16,17149.24207,203,72,21,1,0
51,1,17,15479.25929,239,72,21,1,1
51,1,18,16449.58568,228,72,21,1,0
51,1,19,14600.85857,230,72,21,1,1
51,1,20,16546.61831,244,72,21,1,0
51,1,21,17537.37262,207,72,21,1,1
51,1,22,16066.5621,243,72,21,1,0
51,1,23,16245.30644,220,72,21,1,1
51,1,24,16112.52493,230,72,21,1,0
51,1,25,17532.26564,222,72,21,1,0
51,1,26,16950.06981,234,72,21,0,0
51,1,27,17476.08885,234,72,21,0,1
51,1,28,16035.92022,222,72,21,0,1
51,1,29,15928.67362,230,72,21,0,0
51,1,30,18783.47597,219,72,21,0,0
51,1,31,16041.0272,181,72,21,0,0
51,1,32,17445.44696,246,72,21,0,0
51,1,33,15913.35267,220,72,21,0,1
51,1,34,16153.38078,226,72,21,0,0
51,1,35,15923.56664,240,72,21,0,1
51,1,36,16975.60471,207,72,21,0,0
51,1,37,17210.52584,244,72,21,0,0
51,1,38,17506.73073,217,72,21,0,0
51,1,39,17139.02811,273,72,21,0,0
51,1,40,14667.24932,235,72,21,0,0
51,1,41,16500.65548,219,72,21,0,0
51,1,42,18900.93654,229,72,21,0,0
51,1,43,17741.65186,228,72,21,0,0
51,1,44,18415.77335,199,72,21,0,0
51,1,45,17976.57298,237,72,21,0,0
51,1,46,17675.26111,250,72,21,0,0
51,1,47,15852.0689,244,72,21,0,0
51,1,48,16899,227,72,21,0,1
51,1,49,18456.62919,219,72,21,0,0
51,1,50,16669.18586,247,72,21,0,0
51,1,51,17506.73073,178,72,21,0,0
51,1,52,15576.29193,230,72,21,0,1
51,1,53,16996.03264,270,72,21,0,0
51,1,54,18471.95014,215,72,21,0,0
51,1,55,18318.74071,225,72,21,0,0
51,1,56,17573.12149,237,72,21,0,0
51,1,57,16950.06981,240,72,21,0,1
51,1,58,17562.90752,233,72,21,0,0
51,1,59,19437.16954,246,72,21,0,0
51,1,60,17108.38622,231,72,21,0,0
51,1,61,16613.00907,240,72,21,0,0
51,1,62,15882.71079,249,72,21,0,1
51,1,63,17093.06528,253,72,21,0,0
51,1,64,17501.62375,214,72,21,0,0
51,1,65,15274.98005,223,72,21,0,0
51,1,66,17588.44243,243,72,21,0,0
51,1,67,17001.13962,197,72,21,0,0
51,1,68,16812.18132,230,72,21,0,0
51,1,69,17021.56754,244,72,21,0,1
51,1,70,16265.73436,213,72,21,0,1
51,1,71,15949.10154,213,72,21,0,0
51,1,72,17425.01904,234,72,21,0,0
51,1,73,16449.58568,205,72,21,0,0
51,2,1,10081.18042,81,72,21,1,0
51,2,2,11347.7117,69,72,21,1,0
51,2,3,11940.12149,71,72,21,1,0
51,2,4,6031.344515,64,72,21,1,0
51,2,5,10928.93926,73,72,21,1,1
51,2,6,10816.58568,72,72,21,1,0
51,2,7,11715.41432,68,72,21,1,1
51,2,8,12517.21034,67,72,21,1,0
51,2,9,11500.92112,70,72,21,1,0
51,2,10,11153.64642,67,72,21,1,0
51,2,11,10775.72983,72,72,21,1,1
51,2,12,12425.28468,74,72,21,1,0
51,2,13,11128.11151,70,72,21,1,0
51,2,14,11950.33545,58,72,21,1,1
51,2,15,9167.030825,67,72,21,1,0
51,2,16,11643.91659,84,72,21,1,0
51,2,17,9958.612874,80,72,21,1,0
51,2,18,11700.09338,66,72,21,1,0
51,2,19,11746.05621,71,72,21,1,0
51,2,20,10147.57117,68,72,21,1,1
51,2,21,8814.649139,75,72,21,1,1
51,2,22,11031.07888,77,72,21,1,0
51,2,23,12593.81505,74,72,21,1,0
51,2,24,10714.44606,76,72,21,1,0
51,2,25,11827.76791,68,72,21,1,0
51,2,26,10351.85041,74,72,21,0,1
51,2,27,10780.83681,71,72,21,0,0
51,2,28,13048.33636,62,72,21,0,0
51,2,29,14008.44878,65,72,21,0,0
51,2,30,12644.88486,92,72,21,0,0
51,2,31,11649.02357,57,72,21,0,0
51,2,32,11271.10698,74,72,21,0,0
51,2,33,11077.0417,63,72,21,0,0
51,2,34,10346.74343,66,72,21,0,0
51,2,35,14003.3418,76,72,21,0,0
51,2,36,10852.33454,64,72,21,0,0
51,2,37,9161.923844,79,72,21,0,0
51,2,38,9626.659111,62,72,21,0,0
51,2,39,10525.48776,77,72,21,0,0
51,2,40,10270.13871,70,72,21,0,0
51,2,41,11689.87942,69,72,21,0,0
51,2,42,10551.02267,79,72,21,0,0
51,2,43,9749.226655,73,72,21,0,0
51,2,44,9560.268359,59,72,21,0,0
51,2,45,12435.49864,74,72,21,0,0
51,2,46,11255.78604,60,72,21,0,0
51,2,47,14973.66818,72,72,21,0,0
51,2,48,10704.23209,65,72,21,0,0
51,2,49,9994.361741,72,72,21,0,0
51,2,50,13247.50861,78,72,21,0,0
51,2,51,13380.29012,72,72,21,0,0
51,2,52,11465.17226,64,72,21,0,0
51,2,53,10213.96192,89,72,21,0,0
51,2,54,10428.45512,77,72,21,0,0
51,2,55,11061.72076,64,72,21,0,0
51,2,56,12287.39619,71,72,21,0,0
51,2,57,12598.92203,86,72,21,0,0
51,2,58,7721.755213,62,72,21,0,0
51,2,59,13921.6301,74,72,21,0,0
51,2,60,10132.25023,89,72,21,0,0
51,2,61,7874.964642,59,72,21,0,0
51,2,62,11485.60018,87,72,21,0,0
51,2,63,11751.16319,89,72,21,0,0
51,2,64,12246.54034,65,72,21,0,0
51,2,65,10806.37171,70,72,21,0,0
51,2,66,15326.04986,74,72,21,0,0
51,2,67,12001.40526,62,72,21,0,0
51,2,68,11153.64642,86,72,21,0,0
51,2,69,13262.82956,69,72,21,0,0
51,2,70,11051.5068,68,72,21,0,0
51,2,71,7655.364461,76,72,21,0,0
51,2,72,11613.27471,76,72,21,0,0
51,2,73,14064.62557,78,72,21,0,0
52,1,1,18315.17179,256,73,21,1,0
52,1,2,17847.17698,233,73,21,1,0
52,1,3,17374.30723,241,73,21,1,0
52,1,4,18822.16616,238,73,21,1,0
52,1,5,18456.54522,216,73,21,1,0
52,1,6,18900.1653,215,73,21,1,1
52,1,7,17769.17785,265,73,21,1,0
52,1,8,17306.05798,253,73,21,1,1
52,1,9,16886.81264,238,73,21,1,0
52,1,10,16779.56383,236,73,21,1,0
52,1,11,16604.06577,238,73,21,1,0
52,1,12,18671.04284,236,73,21,1,0
52,1,13,17705.80355,246,73,21,1,0
52,1,14,16828.31328,253,73,21,1,0
52,1,15,18661.29295,233,73,21,1,0
52,1,16,18003.17525,247,73,21,1,1
52,1,17,18807.54132,264,73,21,1,0
52,1,18,18846.54089,253,73,21,1,0
52,1,19,16667.44007,247,73,21,1,0
52,1,20,17876.42666,248,73,21,0,0
52,1,21,16959.93682,217,73,21,0,0
52,1,22,20143.2765,210,73,21,0,0
52,1,23,17320.68282,241,73,21,0,0
52,1,24,18315.17179,226,73,21,0,0
52,1,25,17349.9325,243,73,21,0,0
52,1,26,19738.65599,248,73,21,0,0
52,1,27,19163.41238,256,73,21,0,0
52,1,28,17764.3029,240,73,21,0,1
52,1,29,17686.30377,278,73,21,0,0
52,1,30,19621.65729,277,73,21,0,0
52,1,31,19665.5318,243,73,21,0,0
52,1,32,17374.30723,231,73,21,0,0
52,1,33,18968.41454,217,73,21,0,0
52,1,34,18193.29814,262,73,21,0,0
52,1,35,18285.92211,211,73,21,0,0
52,1,36,19256.03635,245,73,21,0,0
52,1,37,21108.51579,210,73,21,0,0
52,1,38,19831.27997,241,73,21,0,1
52,1,39,19714.28126,233,73,21,0,0
52,1,40,21615.51017,248,73,21,0,0
52,1,41,17476.68109,235,73,21,0,1
52,1,42,21537.51103,249,73,21,0,0
52,1,43,16604.06577,245,73,21,0,0
52,1,44,18539.4193,270,73,21,0,0
52,1,45,19431.5344,234,73,21,0,1
52,1,46,19012.28905,315,73,21,0,0
52,1,47,20070.15232,259,73,21,0,1
52,1,48,20226.15058,197,73,21,0,0
52,1,49,19655.78191,227,73,21,0,0
52,1,50,19090.28819,215,73,21,0,0
52,1,51,20109.15188,260,73,21,0,0
52,1,52,19460.78408,241,73,21,0,0
52,1,53,18583.29381,238,73,21,0,0
52,1,54,19226.78667,246,73,21,0,0
52,1,55,20357.77412,185,73,21,0,0
52,1,56,18515.04457,225,73,21,0,0
52,1,57,20889.14323,245,73,21,0,0
