id,math12,catholic,read8,math8,female,race,parmar8,faminc8,fathed8,mothed8,fight8,nohw8,disrupt8,riskdrop8
7277619,39.79999924,0,50.61999893,40.06999969,1,4,6,11,3,3,0,1,0,0
7277636,58.54000092,0,56.61999893,58.54000092,1,4,6,12,5,2,0,0,0,0
7277659,54.5,0,46.5,42.38999939,0,3,1,10,5,8,0,0,0,1
7277666,62.08000183,0,44.81999969,61.06000137,0,1,6,8,3,8,0,0,0,1
7278529,66.08000183,0,52.41999817,60.40000153,1,4,6,11,8,8,0,0,0,0
7278575,61.84000015,0,57.95000076,60.22000122,0,4,6,12,5,8,0,0,0,0
7279933,58.79999924,0,57.25999832,49.81000137,0,2,3,8,8,8,0,0,0,1
7279970,45.45000076,0,37.02000046,35.27999878,0,3,4,7,6,8,1,0,1,1
7279973,52.13000107,0,67.52999878,51,1,2,6,8,8,8,0,0,0,0
7280320,41.20999908,0,46.04999924,45.70999908,1,4,6,9,2,2,0,0,0,0
7280346,68.93000031,0,62.40999985,72.83000183,1,4,6,9,5,5,0,0,0,0
7280352,45.50999832,0,54.88000107,41.63999939,1,4,6,11,3,3,0,0,0,0
7280382,49.11000061,0,46.84999847,38.99000168,1,4,6,10,1,3,0,0,0,0
7280392,47.97999954,0,50.49000168,44.68999863,1,4,6,10,3,3,0,0,0,0
7281303,60.70000076,0,65.63999939,65.11000061,1,4,6,11,3,5,0,0,0,0
7281308,52.20999908,0,53.79000092,62.02000046,0,4,6,11,3,2,0,0,0,0
7281315,62.36000061,0,66.70999908,62.56000137,0,4,6,11,5,6,0,0,0,0
7281355,62.13999939,0,70.55000305,65.5,1,4,6,12,3,3,0,0,0,0
7281356,52,0,64.34999847,50.81999969,1,4,1,6,8,5,0,0,0,2
7281372,53.61000061,0,42.84999847,54.02000046,1,4,3,9,8,2,0,0,0,1
7281376,34.27999878,0,36.66999817,39.95000076,1,4,6,11,2,2,0,0,0,0
7281500,38.54000092,0,46.83000183,44.45999908,0,4,6,6,1,1,0,0,0,2
7281502,58.90000153,0,52.11000061,51.79000092,1,4,6,11,5,2,0,0,0,0
7281510,55.43999863,0,56.38000107,45.68999863,1,4,6,7,2,2,0,0,0,1
7281511,32.45999908,0,42.27999878,37.50999832,0,3,6,8,1,1,1,1,1,1
7281527,49.50999832,0,49.59999847,47.61000061,1,4,6,10,2,2,0,0,0,0
7281530,36.06000137,0,44.84000015,39.29999924,0,4,6,10,2,8,0,1,0,0
7281532,52.40999985,0,57.38000107,49.24000168,1,4,6,10,2,2,0,0,0,0
7281547,59.68999863,0,59.36000061,63.68999863,1,5,6,11,3,8,0,0,0,0
7281566,50.49000168,0,63.04999924,55.02999878,1,4,6,10,5,2,0,0,0,0
7281572,38.83000183,0,44.13999939,40.45000076,0,4,6,10,2,1,1,0,1,0
7282812,58.5,0,59.68000031,58.63000107,1,4,6,11,4,2,0,0,0,0
7282814,49.11000061,0,42,45.50999832,0,4,6,10,2,2,0,0,0,0
7282820,41.56999969,0,47.34999847,45.77000046,1,4,6,8,3,2,0,1,0,1
7282826,53.86000061,0,48.22999954,57.61000061,1,4,6,11,3,3,0,0,0,0
7282830,63.40000153,0,54.47000122,73.55999756,0,4,6,11,5,2,0,0,0,0
7282844,61,0,69.15000153,57.27999878,0,4,6,11,3,2,2,0,1,0
7282847,48.38000107,0,33.02999878,48.84999847,0,4,6,9,2,2,0,0,0,0
7282891,55.56000137,0,69.15000153,65.5,1,4,6,10,2,3,0,0,0,1
7283421,60.04999924,0,65.30999756,59.31000137,1,2,6,11,8,8,0,0,0,0
7283422,43.83000183,0,53.04999924,45.06999969,1,4,6,10,2,4,0,0,0,0
7283429,43.16999817,0,43.75999832,43.63000107,1,4,6,12,4,5,0,0,0,0
7283456,62.79000092,0,46.90000153,62.25999832,0,4,6,12,2,2,0,0,0,0
7283461,60.04999924,0,69.15000153,65.87999725,0,4,6,11,2,2,1,0,1,0
7283463,45.59000015,0,43.20000076,41.77999878,1,1,6,12,2,1,0,0,0,0
7285003,54.81999969,0,70.55000305,54.95999908,1,4,6,10,2,2,0,0,0,0
7285005,44.86999893,0,48.04999924,44.70999908,0,4,6,7,2,2,0,0,0,1
7285017,53.77999878,0,34.20000076,48.97999954,0,4,6,10,4,3,0,0,0,0
7285052,34.13999939,0,46.81999969,41.27999878,0,4,6,9,2,2,0,0,0,0
7285058,36.70000076,0,39.95000076,44.54999924,0,4,6,5,1,1,0,0,0,3
7285060,58.75999832,0,59.59999847,62.22999954,1,4,6,11,5,5,0,0,0,0
7285067,61.02000046,0,49.38000107,58.91999817,0,4,6,11,2,2,0,0,0,0
7285084,44.24000168,0,43.77000046,44.68000031,1,4,6,11,2,1,0,0,0,0
7285089,37.02000046,0,44.95000076,36.45000076,1,5,6,7,1,2,1,0,1,2
7285093,36.06999969,0,37.08000183,40.04999924,0,4,6,11,1,1,0,0,0,1
7285096,58.43000031,0,67.97000122,55.13000107,0,4,6,10,2,2,0,0,0,0
7286501,66.66000366,0,69.15000153,65.69000244,0,4,6,12,5,2,0,0,0,0
7288204,58.15999985,0,50.13999939,59.40000153,0,4,6,12,4,4,1,0,1,0
7288244,56.34999847,0,59.18000031,53.56000137,1,4,6,11,2,2,0,0,0,0
7288247,48.09999847,0,40.86999893,45.81000137,1,4,6,6,1,1,1,0,1,1
7288254,37.70999908,0,44.38000107,38.90999985,0,4,6,7,1,1,1,1,1,2
7288257,49.97999954,0,50.56000137,50.74000168,1,4,6,10,1,2,0,0,0,0
7288264,34.79000092,0,44.34999847,39.25999832,1,4,6,8,2,1,0,0,0,0
7288274,44.72000122,0,61.70999908,42.88999939,1,4,6,10,2,2,0,0,0,0
7288279,36.52999878,0,36.11999893,41.25,0,4,6,9,3,3,1,0,1,0
7288283,49.45000076,0,39.70000076,43.88999939,1,4,6,10,2,2,0,0,0,1
7288292,32.09999847,0,37.41999817,40.13999939,0,4,6,7,1,1,2,1,1,3
7288293,39.29000092,0,46.11999893,43.22000122,0,4,6,9,8,2,0,1,0,0
7288295,34.43999863,0,42.70999908,37.91999817,0,4,6,3,8,2,0,1,0,3
7289001,44.93999863,0,52.31000137,43.63000107,0,4,6,9,2,8,1,0,1,0
7289031,49.54999924,0,42,43.09999847,0,4,6,11,3,2,0,0,0,0
7289032,59.68999863,0,46.40999985,59.54999924,1,4,6,11,6,2,0,0,0,0
7289033,54.29000092,0,59.97000122,57.84999847,1,4,6,10,2,2,0,0,0,0
7289071,34.15000153,0,36.59000015,38.77999878,0,5,6,8,1,2,0,0,0,1
7289080,52.18000031,0,50.66999817,47.04000092,1,4,6,10,2,1,0,0,0,0
7289088,67.30000305,0,60.70000076,68.15000153,0,4,6,12,5,2,1,0,1,1
7289094,56.77000046,0,59.61000061,60.43000031,1,4,6,12,1,2,0,0,0,0
7289096,63.31999969,0,70.55000305,66.94999695,1,4,6,11,8,5,0,0,0,0
7290617,65.56999969,0,67.97000122,66.05999756,1,4,6,12,5,5,0,0,0,0
7290644,56.83000183,0,58.22000122,65.38999939,1,4,6,12,4,2,0,0,0,1
7290692,53.09000015,0,70.55000305,65.43000031,1,2,6,12,5,6,0,0,0,0
7291419,52.5,0,47.83000183,46.90999985,1,5,6,11,2,4,0,0,0,1
7291454,70.01999664,0,70.55000305,77.19999695,0,2,6,11,7,7,0,0,0,1
7291476,60.70999908,0,66.70999908,55.00999832,1,4,6,9,8,2,0,0,0,0
7291479,44.47000122,0,59.11999893,43.36000061,0,2,6,7,2,2,0,0,0,1
7291483,63.56999969,0,67.09999847,57.63999939,1,4,6,12,5,5,1,0,1,0
7291484,40.61000061,0,52.49000168,44.25,0,4,6,7,1,2,0,1,0,1
7291485,47.41999817,0,51.83000183,54.97999954,0,4,6,12,5,6,0,0,0,0
7291496,66.86000061,0,62.59000015,66.08000183,1,4,6,9,2,2,0,0,0,0
7291509,46.81000137,0,64.58000183,44.15999985,0,4,6,10,2,2,0,0,0,1
7291516,64.87999725,0,54.02999878,69.83999634,0,4,6,9,2,8,0,0,0,0
7291518,58.79999924,0,46.36000061,63.13000107,0,4,6,11,2,7,0,0,0,0
7291522,47.56999969,0,55.54999924,56.11999893,0,5,6,10,2,2,0,1,0,0
7291528,60.5,0,37.40999985,53.81000137,0,4,3,9,5,1,0,0,0,2
7291554,59.56999969,0,70.55000305,54.24000168,1,4,6,10,3,3,0,0,0,0
7291561,38.95000076,0,41.40999985,41.86999893,0,1,6,12,6,6,1,0,1,1
7291565,55.95999908,0,47.40000153,46.86999893,1,4,6,10,6,6,0,0,0,0
7291573,38.27000046,0,60.34000015,40.58000183,0,4,6,12,2,2,0,0,0,0
7291583,49.88999939,0,58.16999817,44.25999832,1,5,6,10,2,2,0,0,0,0
7291597,69.59999847,0,66.84999847,70.27999878,0,4,6,10,6,6,0,0,0,0
7291707,51.31999969,0,54.24000168,57.97000122,1,4,1,7,1,3,0,0,0,3
7291710,59.75,0,49.95999908,53.47999954,0,4,6,9,1,2,0,0,0,1
7291711,54.74000168,0,36.24000168,37.54000092,0,4,6,11,5,5,0,0,0,0
7291718,58.11999893,0,53.34000015,65.16999817,0,4,6,10,2,3,0,0,0,0
7291720,42.72000122,0,45.02999878,38.47999954,0,4,6,8,2,2,1,1,1,0
7291725,61.88000107,0,57.65999985,49.66999817,0,4,6,11,5,3,0,0,0,0
7291760,56.74000168,0,51.24000168,47.16999817,1,4,1,5,6,2,0,0,0,3
7291774,64.34999847,0,53.84999847,68.87000275,0,4,6,10,3,2,1,0,1,0
7291775,51.11000061,0,54.59999847,57.59999847,1,4,6,11,5,5,0,0,0,1
7291794,44.00999832,0,41.04999924,38.38999939,0,4,6,8,3,3,0,0,0,0
7291796,37.83000183,0,44.63000107,42.79999924,0,4,6,8,1,5,2,0,1,1
7293902,44.59999847,0,55.72999954,48.72000122,0,4,6,11,2,2,0,1,0,0
7293907,46.97000122,0,56.38000107,52.11999893,0,1,6,10,4,6,0,0,0,0
7293916,63.81000137,0,63.25999832,61.61999893,0,2,6,12,5,4,0,0,0,0
7293928,42.34000015,0,48.74000168,53.43999863,0,2,2,10,8,8,1,0,1,0
7293932,50.47999954,0,63.5,53.63000107,1,4,6,12,3,3,1,1,1,0
7293946,63.49000168,0,64.58000183,62.15999985,1,1,6,11,7,6,0,0,0,0
7293957,63.25,0,49.25,60.65000153,1,4,6,9,3,2,0,0,0,0
7293965,56.16999817,0,66.84999847,66.66000366,0,4,6,11,2,2,0,0,0,0
7293968,52.22999954,0,48.77000046,54.20000076,0,2,6,12,5,2,0,0,0,0
7293971,57.45000076,0,67.97000122,61.63000107,1,4,6,12,3,2,0,0,0,0
7293973,57.95999908,0,63.81999969,63.20999908,1,4,6,12,6,4,0,0,0,0
7293983,66.66999817,0,64.40000153,69.94000244,0,1,6,10,4,4,0,0,0,0
7293985,66.58999634,0,67.16999817,65.34999847,0,1,6,9,5,6,0,0,0,0
7293988,53.84000015,0,59.54000092,51.34000015,1,4,6,11,4,4,0,0,0,0
7293989,51.16999817,0,57.59000015,54.02000046,1,4,6,10,4,6,1,0,1,0
7294003,36.88000107,0,42.31999969,45.95999908,0,4,6,10,2,2,0,1,0,0
7294010,44.36999893,0,51.34000015,49.31000137,1,5,6,10,2,2,0,0,0,0
7294015,58.38000107,0,56.38999939,52.22000122,0,4,6,12,2,3,0,0,0,0
7294034,54.91999817,0,56.72000122,63.93999863,0,4,6,8,1,1,0,0,0,1
7294048,67,0,57.61000061,68.18000031,0,4,6,11,6,3,0,0,0,0
7294061,62.95999908,0,70.55000305,59.54000092,0,4,6,11,3,3,0,0,0,0
7294091,44.91999817,0,40.04000092,45.63000107,1,4,6,10,2,2,0,1,0,0
7295621,51.70000076,0,65.69000244,44.88000107,1,4,6,10,4,4,0,0,0,0
7295633,49.77000046,0,62.65000153,49.47000122,1,4,6,10,8,2,0,0,0,0
7295652,52.97999954,0,41.45999908,45.20000076,0,4,6,9,5,1,0,1,0,0
7295661,52.93000031,0,40.61000061,53.90999985,1,4,6,12,5,8,0,0,0,0
7295678,51.90000153,0,47.27999878,46.20999908,0,2,1,7,8,1,0,0,0,3
7295704,66.38999939,0,64.88999939,71.83999634,1,4,6,10,3,2,0,0,0,0
7295707,60.93999863,0,59.91999817,61.06000137,1,4,6,9,3,2,0,0,0,0
7295709,58.79999924,0,61.65000153,62.54999924,0,4,6,11,2,2,1,1,1,0
7295716,33.36999893,0,37.93000031,37.29999924,0,4,6,8,2,2,0,0,0,0
7295719,60.72999954,0,62.56000137,58.29999924,0,4,6,12,5,5,0,0,0,0
7295729,56,0,56.04000092,51.56000137,1,4,6,9,2,8,0,0,0,0
7295733,59.88999939,0,62.56000137,64.83999634,1,4,6,11,2,2,0,0,0,0
7295738,63.25,0,54.41999817,56.95999908,1,4,6,10,1,2,0,0,0,0
7295762,61.18000031,0,52.72000122,60.02000046,1,4,6,10,2,2,1,0,1,0
7295768,65.43000031,0,62.09000015,69.79000092,1,4,6,12,5,5,0,0,0,1
7295782,40.22999954,0,40.68000031,40.15999985,0,4,6,4,2,2,1,1,1,2
7295785,62.93999863,0,58.65999985,62.49000168,1,4,6,11,3,2,0,0,0,0
7295786,59.83000183,0,55.06999969,61.43999863,0,4,6,11,2,3,1,0,1,0
7297317,47.15999985,0,42.22999954,40.68000031,1,2,3,3,2,2,0,0,0,2
7297327,39.36999893,0,58.68999863,49.54999924,0,3,6,5,1,1,0,1,0,2
7297357,53.45000076,0,59.08000183,54.97000122,0,1,6,7,1,1,0,0,0,1
7297371,53.58000183,0,46.77999878,58.22000122,0,1,6,7,2,8,0,0,0,1
7297384,40.74000168,0,53.11000061,42.74000168,1,2,6,8,5,5,0,0,0,0
7299028,37.68999863,0,36.97000122,37.77999878,1,3,4,8,8,8,1,0,1,1
7299080,42.41999817,0,49.18999863,42.63999939,1,3,6,10,4,4,0,0,0,0
7299339,38.99000168,0,36.45000076,39,1,5,6,10,8,4,0,0,0,0
7701510,47.41999817,0,48.25,50.90000153,0,4,6,10,2,2,0,0,0,0
7701513,44.31999969,0,46.18999863,44.72000122,1,4,6,11,2,2,0,0,0,1
7701578,46.38999939,0,47.5,45.49000168,1,4,6,9,1,3,0,0,0,0
7701579,42.09000015,0,49.34999847,43.59999847,1,5,6,10,3,2,0,0,0,0
7701582,59.02999878,0,62.95000076,55.86000061,0,4,6,11,3,2,0,0,0,0
7701590,37.56000137,0,46.59999847,41.06999969,1,4,6,8,8,2,0,0,0,0
7701591,59.25999832,0,52.06999969,56.81999969,0,4,6,11,2,4,0,0,0,0
7701598,40.52000046,0,49.25,42.18999863,1,4,6,11,1,1,0,0,0,0
7706904,42.34999847,0,43.41999817,38.90999985,1,2,1,4,1,4,0,0,0,2
7706913,33.93000031,0,46.31000137,37.27000046,1,2,6,8,1,1,0,1,0,2
7706914,55.75,0,40.18000031,56.65999985,0,1,6,12,6,6,0,0,0,0
7706921,42.24000168,0,46.25999832,44.95000076,1,4,1,9,2,3,0,0,0,2
7706924,57.50999832,0,48.25999832,52.22000122,0,4,6,11,3,5,0,0,0,0
7706998,37.59000015,0,40.77999878,41.04000092,0,4,6,6,1,2,0,1,0,2
7709800,59.34000015,0,42.29000092,52.88000107,1,4,1,9,5,2,0,0,0,1
7709809,62.97999954,0,47.41999817,51.54999924,0,4,3,7,1,2,0,0,0,2
7709825,51.91999817,0,51.59999847,49.25999832,1,4,6,11,2,2,0,0,0,0
7709833,48.20000076,0,56.25,38.52999878,0,4,6,9,8,8,0,0,0,0
7709841,57.72999954,0,56.49000168,49.84999847,0,4,6,11,8,8,0,1,0,0
7709842,44.68000031,0,37.54000092,45.38999939,0,4,6,11,3,5,0,0,0,0
7709848,41.22000122,0,37.68000031,37.97000122,1,4,6,10,2,1,1,0,1,0
7709856,53.31999969,0,60.65999985,46.36999893,1,2,6,12,2,2,0,0,0,0
7709864,54.66999817,0,64.18000031,58.52000046,0,4,6,10,3,8,0,0,0,0
7709866,41.68000031,0,36.54999924,38.34000015,0,4,6,12,2,8,0,0,0,0
7709872,47.24000168,0,57.15999985,48.33000183,1,4,6,12,4,2,0,0,0,0
7709877,51.81999969,0,45.25,49,0,4,2,10,1,5,0,0,0,1
7710902,45.97999954,0,39.45000076,43.40000153,1,2,6,8,8,8,0,1,0,0
7710906,51.77999878,0,51.90999985,48.49000168,0,4,6,12,3,3,1,0,1,0
7710914,46.70999908,0,52.15000153,52.27999878,1,2,6,11,8,8,1,0,1,0
7710918,50.81999969,0,63.79000092,48.95999908,1,2,6,10,3,4,0,0,0,0
7710925,49.40000153,0,43.33000183,50,1,2,6,11,2,2,0,0,0,1
7710965,53.38999939,0,49.88999939,50.59000015,0,4,6,10,2,2,0,0,0,0
7710966,47.43999863,0,51.47000122,40.52999878,1,2,6,12,2,2,0,0,0,0
7710969,58.45000076,0,56.88999939,66.38999939,0,2,6,11,7,1,0,0,0,0
7710974,54.40999985,0,44.90999985,49.34000015,1,2,6,9,2,2,0,0,0,1
7714759,59.11999893,0,57.95000076,52.22000122,1,4,2,11,7,6,0,0,0,0
7714775,62.90000153,0,60.58000183,62.56999969,0,4,1,10,5,5,0,0,0,1
7714789,58.40999985,0,64.04000092,56.79000092,0,4,6,12,5,5,1,0,1,0
7714794,54.72999954,0,49.02999878,53.52999878,1,4,6,12,5,5,0,1,0,0
7714798,62.84999847,0,65.12999725,70.73999786,0,4,1,10,5,6,0,0,0,2
7717000,35.40999985,0,38.86999893,41.04000092,1,2,6,5,1,1,0,0,0,1
7717006,39.02999878,0,46.02000046,45.45999908,1,2,6,9,8,8,0,0,0,1
7717037,41.40999985,0,42.77999878,43.25999832,1,2,6,11,3,3,0,0,0,0
7717044,45.75999832,0,44.84000015,43.29000092,1,2,6,9,1,1,0,0,0,1
7717064,46.52000046,0,47.25999832,43.09000015,0,2,6,2,1,2,2,1,1,2
7717072,42.11999893,0,40.91999817,41.84999847,0,2,6,8,2,2,0,1,0,2
7717073,41.81000137,0,39.99000168,42.09999847,1,2,6,10,1,1,2,0,1,1
7717079,51.75999832,0,47.79999924,43.15000153,0,2,6,6,1,4,1,1,1,2
7717084,40.68999863,0,47.79000092,43.91999817,0,2,1,9,1,4,0,0,0,0
7717089,38.09999847,0,46.95999908,38.75999832,0,2,6,11,1,2,0,1,0,1
7717804,48.54999924,0,47.83000183,53.15000153,1,4,6,11,4,2,0,0,0,0
7717809,63.52000046,0,67.97000122,62.15000153,0,4,6,11,6,6,0,0,0,0
7717820,59.75,0,58.38000107,56.88000107,0,4,6,8,2,2,0,0,0,0
7717836,49.34000015,0,56.84000015,49.04999924,1,4,6,5,8,8,0,0,0,1
7717838,51.34000015,0,59.72000122,57.63999939,0,5,6,9,2,4,0,1,0,2
7717841,55.13999939,0,58.34999847,63.56999969,1,4,6,10,2,2,0,0,0,0
7717847,44.13000107,0,51.5,41.09999847,0,4,6,6,1,2,0,1,0,1
7717879,40.11999893,0,42.15999985,38.61000061,0,1,6,5,3,2,2,1,1,3
7719733,60.68999863,0,39.59999847,69.68000031,0,1,6,8,8,8,0,0,0,0
7719747,47.84999847,0,47.40999985,42.95000076,0,2,6,11,2,2,1,0,1,0
7719752,56.43999863,0,58.45999908,70.29000092,0,4,6,7,6,5,0,0,0,1
7719764,54.40000153,0,59.11999893,63.63999939,1,4,6,11,6,4,0,0,0,0
7719777,64.79000092,0,47.02000046,64.80000305,0,4,6,10,2,2,0,0,0,0
7719788,42.52000046,0,42.86999893,41.36999893,1,4,6,9,5,2,0,0,0,0
7720407,58.27999878,0,53.72000122,66.36000061,1,4,1,11,6,6,0,0,0,2
7720457,50.45999908,0,39.97000122,44.38000107,0,4,1,10,2,2,0,0,0,0
7720479,51.04000092,0,36.84999847,46.06000137,0,1,6,10,3,3,1,0,1,0
7720482,45.15000153,0,37.34000015,41.43999863,1,4,6,10,2,2,0,0,0,1
7721908,33.02999878,0,35.65999985,37.81000137,1,5,6,3,1,1,0,0,0,3
7721910,35.47999954,0,35.04999924,35.25999832,0,5,6,9,1,8,2,1,1,1
7722222,49.11000061,0,65.70999908,49.81000137,0,2,6,12,6,5,0,0,0,0
7722296,42.81000137,0,43.15999985,46.68000031,0,2,6,7,3,2,0,1,0,3
7725420,60.33000183,0,55.22999954,60.31999969,1,4,6,10,5,7,0,0,0,0
7725421,50.95999908,0,53.81000137,50.11999893,0,2,6,10,2,2,0,0,0,0
7725427,67.87999725,0,59.97000122,68.97000122,0,4,6,12,5,5,0,0,0,0
7725438,54.41999817,0,55.77999878,52.06000137,1,4,6,11,5,5,0,0,0,0
7725442,59.61000061,0,54.70999908,62.13000107,1,4,6,10,2,5,0,0,0,0
7725447,35.95000076,0,48.02999878,39.83000183,1,5,5,7,1,1,2,0,1,2
7725471,46.88000107,0,44.22000122,40.59999847,1,5,6,7,1,1,0,0,0,2
7725493,54.36999893,0,63.20999908,54.02000046,1,4,6,10,2,2,0,0,0,0
7725495,58.61000061,0,65.63999939,59.33000183,1,4,6,11,2,1,0,0,0,0
7726803,60.63000107,0,70.55000305,65.73000336,1,4,6,10,4,6,0,0,0,0
7726812,47.52999878,0,64.52999878,48.84000015,1,1,6,11,4,6,0,0,0,0
7726816,46.06999969,0,40.02000046,44.13999939,0,4,1,8,8,3,1,0,1,1
7726839,42.90999985,0,54.22999954,39.93000031,1,4,1,7,1,2,0,0,0,2
7726846,50.68999863,0,62.56000137,57.97000122,1,4,6,7,4,4,0,0,0,1
7726870,38.34000015,0,44.90999985,39.27000046,0,3,6,10,4,4,0,0,0,0
7726884,55.20000076,0,51.72000122,45.25,0,4,6,10,5,5,0,0,0,2
7726891,50.5,0,58.90999985,53.56000137,1,4,6,12,4,4,0,0,0,0
7727914,46.47999954,0,41.83000183,48.29000092,0,1,6,11,1,8,0,0,0,1
7727919,41.41999817,0,43.04000092,43.95999908,0,4,1,10,8,8,1,0,1,1
7727920,40.15999985,0,44.86000061,47.09999847,1,4,6,11,3,3,0,0,0,1
7727924,53.04000092,0,52.31000137,50.13000107,1,2,6,11,5,4,0,0,0,0
7727940,50.25,0,52.40999985,50.70999908,0,4,6,8,1,2,0,0,0,1
7727941,39.43000031,0,41.93000031,38.00999832,1,4,6,11,3,3,0,0,0,0
7727945,58.70999908,0,62.84000015,58.86000061,0,4,6,5,3,2,1,1,1,1
7727950,60.54000092,0,66.30000305,63.70000076,0,4,6,11,4,6,0,0,0,1
7727979,55.90000153,0,50.52999878,46.86000061,0,4,6,12,6,8,0,0,0,0
7727999,53,0,49.68000031,66.02999878,0,4,1,8,2,2,0,0,0,1
7728524,39.29000092,0,37.58000183,39.36000061,0,4,6,11,2,2,1,0,1,1
7728539,47.20999908,0,52.79000092,53.11999893,1,2,6,10,1,1,1,0,1,2
7728548,48.02000046,0,65.63999939,44.18000031,1,3,6,9,5,2,0,0,0,0
7728550,36.84999847,0,48,40.31000137,1,3,6,10,2,5,0,0,0,0
7728553,38.47000122,0,38.38999939,41.06999969,1,2,1,7,1,1,0,0,0,3
7728567,39.36999893,0,45.63999939,40.38000107,1,4,6,7,1,1,0,0,0,3
7728571,48.25,0,51.04000092,47.34999847,1,2,6,9,2,2,0,0,0,0
7728580,48.61000061,0,44.13999939,36.33000183,0,4,6,12,8,2,0,0,0,1
7728593,42.00999832,0,44.77000046,44.66999817,0,4,6,11,2,2,2,1,1,3
7730400,49.34000015,0,40.27999878,42.90000153,0,2,6,7,1,2,0,0,0,2
7730408,51.06000137,0,50.56999969,48.95000076,1,2,6,11,6,6,0,0,0,0
7730421,37.43999863,0,44.18999863,43.70000076,0,2,6,7,2,2,1,0,1,1
7730423,44.59000015,0,32.77999878,44.63000107,1,5,6,9,8,8,0,0,0,0
7730425,31.45000076,0,42.25,35.81999969,1,2,6,9,2,2,0,0,0,1
7730474,38.34000015,0,54.84000015,42,1,5,6,6,1,1,1,0,1,1
7730484,56.02999878,0,47.70999908,52.41999817,1,2,6,10,3,2,0,0,0,0
7730485,52.52999878,0,47.45000076,56.45999908,1,2,6,5,1,2,0,0,0,1
7730490,55.31000137,0,55.06000137,58.50999832,1,2,6,9,1,3,0,0,0,0
7732804,58.91999817,0,56.16999817,61.45999908,0,4,6,11,5,4,0,0,0,0
7732828,57.70999908,0,69.15000153,68.66000366,1,4,6,11,4,2,0,0,0,0
7732831,48.49000168,0,56.13000107,48.31999969,1,4,6,11,8,3,0,1,0,0
7732833,47.84000015,0,61.13999939,53.27000046,1,1,6,11,5,5,0,0,0,0
7732858,58.52999878,0,66.30000305,61.5,1,4,2,9,2,2,0,0,0,1
7732872,44.18999863,0,50.38999939,45.61000061,1,4,6,10,4,4,0,1,0,0
7732894,61.90999985,0,52.38999939,65.80000305,1,4,6,10,5,5,0,0,0,0
7734208,60.65999985,0,44.27000046,60.34000015,0,2,6,9,8,8,0,0,0,0
7734234,35.61999893,0,46.63000107,40.13000107,1,2,1,6,2,2,0,0,0,2
7734247,45.65999985,0,41.31999969,43.68000031,0,2,6,8,8,8,0,0,0,2
7734253,62.08000183,0,43.90000153,55.33000183,0,2,6,5,1,1,0,0,0,2
7734275,43.04999924,0,40.93000031,41.43000031,1,2,6,9,1,1,0,0,0,1
7734277,46.83000183,0,45.77000046,59.65000153,0,2,6,7,1,1,1,0,1,2
7734289,44.34999847,0,50.84000015,45.09999847,1,2,4,4,3,1,0,0,0,3
7734290,45.38000107,0,47.88000107,45.29999924,1,2,6,10,2,2,0,0,0,0
7735157,59.45999908,0,60.81000137,63.34000015,0,4,6,8,2,2,0,0,0,0
7735183,38.18000031,0,50,38.70999908,1,4,1,7,2,2,0,1,0,3
7736582,63.95999908,0,56.52000046,61.43000031,0,1,6,10,1,1,1,1,1,1
7736592,52.18999863,0,60.86999893,57.97999954,1,4,6,12,3,8,0,0,0,1
7736904,55.58000183,0,35.86999893,64.75,0,4,6,10,2,3,0,0,0,0
7736942,52.81000137,0,60.27000046,63.34000015,0,1,6,10,4,4,0,0,0,0
7736949,68.62000275,0,58.75,65.69000244,1,4,6,11,4,6,0,0,0,0
7736953,39.95000076,0,38.81999969,36.86999893,1,4,1,9,2,2,0,0,0,1
7740046,45.09999847,0,38.59999847,44.56000137,0,4,6,11,4,8,0,1,0,0
7740065,46.02000046,0,55.59000015,40.08000183,1,4,6,9,2,2,0,0,0,0
7740070,41.58000183,0,64.65000153,48.13999939,1,4,6,11,3,3,0,0,0,1
7740078,55.38999939,0,44.27999878,61.40000153,1,4,6,10,1,1,0,0,0,0
7740085,61.04999924,0,49.16999817,54.47000122,0,4,6,12,8,8,1,0,1,0
7740094,36.58000183,0,44.20000076,43.31999969,0,2,6,9,1,4,0,1,0,0
7740309,54.93999863,0,63.91999817,54.70999908,1,4,6,11,5,5,0,0,0,0
7740317,42.63000107,0,59.52000046,47.77000046,1,4,6,9,8,1,0,0,0,1
7740333,42.99000168,0,40.36000061,44.24000168,0,4,6,10,3,1,0,0,0,0
7740357,68.94999695,0,70.55000305,74.19000244,1,4,6,11,3,7,0,0,0,0
7740358,64.75,0,60.88000107,57.33000183,1,3,6,12,6,5,0,0,0,1
7740361,50.13999939,0,53.50999832,56.06000137,0,4,1,9,8,8,0,0,0,1
7740365,57.04999924,0,50.09999847,57.74000168,0,4,6,11,4,4,0,0,0,0
7740377,65.38999939,0,70.55000305,65.30999756,1,4,6,12,7,3,0,0,0,0
7740390,70.05999756,0,69.15000153,71.30999756,0,4,6,10,4,5,0,0,0,0
7745308,51.59999847,0,52.68000031,46.16999817,0,4,6,10,8,5,0,0,0,0
7745309,46.83000183,0,53.84999847,50.43999863,1,4,6,9,1,2,0,0,0,0
7745325,58,0,61.97000122,46.29999924,1,4,6,8,2,3,0,0,0,0
7745329,63.33000183,0,70.55000305,67.08000183,1,1,6,10,5,5,0,0,0,0
7745363,32.65999985,0,37.11000061,36.43000031,1,2,6,11,2,1,0,0,0,0
