"data_id","treat","age","educ","black","hisp","marr","nodegree","re74","re75","re78","agesq","agecube","educsq","u74","u75","interaction1","re74sq","re75sq","interaction2"
"CPS1",0,35,11,0,0,1,1,20874.029296875,21018.390625,23955.4296875,1225,42875,121,0,0,229614.322265625,435725099.086796,441772744.465088,0
"CPS1",0,26,14,0,0,0,0,20535.080078125,6092.4677734375,18524.779296875,676,17576,196,0,0,287491.12109375,421689513.815006,37118163.5703745,0
"CPS1",0,45,0,0,0,0,1,0,0,0,2025,91125,0,1,1,0,0,0,0
"CPS1",0,23,16,0,0,1,0,5507.4990234375,14549.9501953125,21041.349609375,529,12167,256,0,0,88119.984375,30332545.493165,211701050.686074,0
"CPS1",0,29,16,0,0,1,0,13579.6796875,21134.759765625,23416.060546875,841,24389,256,0,0,217274.875,184407700.4151,446678070.350681,0
"CPS1",0,29,12,0,0,1,0,25862.3203125,15436.16015625,0,841,24389,144,0,0,310347.84375,668859611.94635,238275040.3694,0
"CPS1",0,32,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1024,32768,196,0,0,362072.484375,668859611.94635,637236856.045547,0
"CPS1",0,48,8,0,0,1,1,24134.25,23660.900390625,25564.669921875,2304,110592,64,0,0,193074,582462023.0625,559838207.295078,0
"CPS1",0,44,12,0,0,1,0,25862.3203125,25055.560546875,25564.669921875,1936,85184,144,0,0,310347.84375,668859611.94635,627781114.318119,0
"CPS1",0,19,12,0,0,0,0,5956.1708984375,10204.83984375,0,361,6859,144,0,0,71474.05078125,35475971.7713938,104138756.236588,0
"CPS1",0,16,9,0,0,0,1,0,519.193481445312,4063.748046875,256,4096,81,1,0,0,0,269561.871175304,0
"CPS1",0,55,7,0,0,1,1,4455.373046875,15271.4501953125,6966.0029296875,3025,166375,49,0,0,31187.611328125,19850348.9868202,233217191.06791,0
"CPS1",0,40,12,0,0,1,0,21522.55078125,20234.23046875,24657.349609375,1600,64000,144,0,0,258270.609375,463220192.131485,409424082.662491,0
"CPS1",0,41,6,0,0,1,1,13897.080078125,14617.98046875,7096.04296875,1681,68921,36,0,0,83382.48046875,193128834.697819,213685352.984756,0
"CPS1",0,18,12,0,0,0,0,0,0,1355.07495117188,324,5832,144,1,1,0,0,0,0
"CPS1",0,19,11,0,0,0,1,3454.18701171875,6960.77392578125,21384.1796875,361,6859,121,0,0,37996.0571289062,11931407.9119265,48452373.6458361,0
"CPS1",0,41,5,0,0,1,1,10785.759765625,11991.580078125,19451.310546875,1681,68921,25,0,0,53928.798828125,116332613.721775,143797992.770084,0
"CPS1",0,17,10,0,0,0,1,568.187377929688,1525.35498046875,6231.5732421875,289,4913,100,0,0,5681.87377929688,322836.896438614,2326707.81644082,0
"CPS1",0,25,12,0,0,1,0,4802.1630859375,10396.400390625,18990.259765625,625,15625,144,0,0,57625.95703125,23060770.3039408,108085141.082188,0
"CPS1",0,45,8,0,0,1,1,11089.4501953125,10634.51953125,10307.1396484375,2025,91125,64,0,0,88715.6015625,122975905.634316,113093005.660538,0
"CPS1",0,54,10,0,0,1,1,5668.1591796875,7424.4677734375,6915.759765625,2916,157464,100,0,0,56681.591796875,32128028.4862757,55122721.718812,0
"CPS1",0,44,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1936,85184,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,19,12,0,0,0,0,0,0,982.688171386719,361,6859,144,1,1,0,0,0,0
"CPS1",0,27,12,0,0,1,0,13834.3798828125,14517.73046875,13129.599609375,729,19683,144,0,0,166012.55859375,191390066.741967,210764497.963272,0
"CPS1",0,35,12,0,0,1,0,1469.44995117188,2719.5,0,1225,42875,144,0,0,17633.3994140625,2159283.15899903,7395680.25,0
"CPS1",0,31,8,0,0,1,1,24966.939453125,20853.6796875,24395.7890625,961,29791,64,0,0,199735.515625,623348065.65601,434875956.50885,0
"CPS1",0,26,12,0,0,1,0,0,0,11244.01953125,676,17576,144,1,1,0,0,0,0
"CPS1",0,48,12,0,0,1,0,13197.6201171875,13189.3095703125,7743.287109375,2304,110592,144,0,0,158371.44140625,174177176.757592,173957886.941537,0
"CPS1",0,33,12,0,0,1,0,14263.4599609375,13910.8095703125,6194.6298828125,1089,35937,144,0,0,171161.51953125,203446290.057267,193510622.901498,0
"CPS1",0,22,13,0,1,1,0,19220.41015625,20760.580078125,23045.150390625,484,10648,169,0,0,249865.33203125,369424166.574478,431001685.180241,0
"CPS1",0,41,12,0,0,1,0,25635.05078125,21066.73046875,22130.4296875,1681,68921,144,0,0,307620.609375,657155828.557266,443807132.64296,0
"CPS1",0,46,11,0,0,1,1,5674.037109375,4971.72607421875,0,2116,97336,121,0,0,62414.408203125,32194697.1185646,24718060.1570666,0
"CPS1",0,16,10,0,0,0,1,0,0,0,256,4096,100,1,1,0,0,0,0
"CPS1",0,25,12,0,0,1,0,0,0,0,625,15625,144,1,1,0,0,0,0
"CPS1",0,51,12,0,0,1,0,20454.75,19920.919921875,18514.439453125,2601,132651,144,0,0,245457,418396797.5625,396843050.533756,0
"CPS1",0,25,13,0,0,1,0,24214.580078125,25243.55078125,25564.669921875,625,15625,169,0,0,314789.541015625,586345888.359928,637236856.045547,0
"CPS1",0,32,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1024,32768,196,0,0,362072.484375,668859611.94635,637236856.045547,0
"CPS1",0,40,16,0,0,1,0,25862.3203125,25243.55078125,8795.4287109375,1600,64000,256,0,0,413797.125,668859611.94635,637236856.045547,0
"CPS1",0,17,10,0,0,0,1,207.68229675293,1029.43505859375,9141.216796875,289,4913,100,0,0,2076.8229675293,43131.9363845719,1059736.53986192,0
"CPS1",0,32,17,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1024,32768,289,0,0,439659.4453125,668859611.94635,637236856.045547,0
"CPS1",0,48,17,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2304,110592,289,0,0,439659.4453125,668859611.94635,637236856.045547,0
"CPS1",0,19,13,0,0,0,0,2686.15502929688,3365.80590820312,5706.97998046875,361,6859,169,0,0,34920.0153808594,7215428.8414169,11328649.4116951,0
"CPS1",0,31,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,961,29791,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,29,13,0,0,1,0,16293.259765625,17903.23046875,24419.4296875,841,24389,169,0,0,211812.376953125,265470313.790134,320525661.217178,0
"CPS1",0,42,6,0,0,1,1,18822.6796875,11117.900390625,19133.599609375,1764,74088,36,0,0,112936.078125,354293270.618225,123607709.09586,0
"CPS1",0,31,12,0,0,1,0,22449.279296875,14567.849609375,22337.310546875,961,29791,144,0,0,269391.3515625,503970140.9491,212222242.241367,0
"CPS1",0,44,11,1,0,1,1,0,0,0,1936,85184,121,1,1,0,0,0,0
"CPS1",0,28,14,0,0,1,0,23119.349609375,23460.390625,25564.669921875,784,21952,196,0,0,323670.89453125,534504326.360508,550389928.277588,0
"CPS1",0,55,12,0,0,1,0,25862.3203125,24690.33984375,23129.380859375,3025,166375,144,0,0,310347.84375,668859611.94635,609612881.599869,0
"CPS1",0,40,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1600,64000,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,43,12,0,0,1,0,24214.580078125,25243.55078125,23887.44921875,1849,79507,144,0,0,290574.9609375,586345888.359928,637236856.045547,0
"CPS1",0,45,8,0,0,1,1,25862.3203125,25243.55078125,24836.150390625,2025,91125,64,0,0,206898.5625,668859611.94635,637236856.045547,0
"CPS1",0,16,10,0,0,0,1,4684.60693359375,2585.22607421875,3159.37890625,256,4096,100,0,0,46846.0693359375,21945542.1222746,6683393.85482049,0
"CPS1",0,50,11,0,0,1,1,0,0,0,2500,125000,121,1,1,0,0,0,0
"CPS1",0,42,12,0,0,1,0,10437.009765625,0,0,1764,74088,144,0,1,125244.1171875,108931172.847752,0,0
"CPS1",0,22,14,0,0,1,0,9463.2587890625,12582.3896484375,0,484,10648,196,0,0,132485.623046875,89553266.9087687,158316529.265107,0
"CPS1",0,20,12,0,0,1,0,17484.5,18685.599609375,21106.369140625,400,8000,144,0,0,209814,305707740.25,349151632.761875,0
"CPS1",0,24,11,0,0,1,1,17997.8203125,14997.5302734375,23191.439453125,576,13824,121,0,0,197976.0234375,323921536.001038,224925914.302674,0
"CPS1",0,55,10,0,0,1,1,15489.9599609375,1065.24194335938,12117.3603515625,3025,166375,100,0,0,154899.599609375,239938859.591447,1134740.39789206,0
"CPS1",0,20,12,0,0,1,0,13877.490234375,18682.01953125,5909.42919921875,400,8000,144,0,0,166529.8828125,192584735.205173,349017853.766006,0
"CPS1",0,49,10,0,0,0,1,25821.1796875,23107.689453125,22420.0703125,2401,117649,100,0,0,258211.796875,666733320.454163,533965311.862064,0
"CPS1",0,27,12,0,0,0,0,4762.97802734375,0,10641.1103515625,729,19683,144,0,1,57155.736328125,22685959.6889594,0,0
"CPS1",0,53,12,0,0,1,0,21140.490234375,21063.150390625,22032.900390625,2809,148877,144,0,0,253685.8828125,446920327.349705,443656304.378086,0
"CPS1",0,23,13,0,0,0,0,6234.38720703125,10935.2900390625,14168.4404296875,529,12167,169,0,0,81047.0336914062,38867583.8471949,119580568.23842,0
"CPS1",0,22,13,0,0,0,0,10580.0400390625,18801.970703125,16223.9599609375,484,10648,169,0,0,137540.520507812,111937247.228166,353514102.321171,0
"CPS1",0,33,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1089,35937,256,0,0,413797.125,668859611.94635,637236856.045547,0
"CPS1",0,28,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,784,21952,169,0,0,336210.1640625,668859611.94635,637236856.045547,0
"CPS1",0,19,12,0,0,0,0,2386.38696289062,3671.95190429688,0,361,6859,144,0,0,28636.6435546875,5694842.73665434,13483230.7874694,0
"CPS1",0,55,11,0,0,1,1,12071.0400390625,11946.8203125,7224.60498046875,3025,166375,121,0,0,132781.440429688,145710007.62465,142726515.579163,0
"CPS1",0,20,12,0,0,0,0,3091.72290039062,3883.2099609375,11050.4404296875,400,8000,144,0,0,37100.6748046875,9558750.49279982,15079319.6007242,0
"CPS1",0,33,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1089,35937,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,29,18,0,0,1,0,25862.3203125,24409.259765625,25564.669921875,841,24389,324,0,0,465521.765625,668859611.94635,595811962.305759,0
"CPS1",0,32,12,0,0,1,0,16158.0703125,4706.7578125,12204.5400390625,1024,32768,144,0,0,193896.84375,261083236.223694,22153569.1055298,0
"CPS1",0,32,12,0,0,1,0,24118.5703125,25243.55078125,25564.669921875,1024,32768,144,0,0,289422.84375,581705433.919006,637236856.045547,0
"CPS1",0,45,10,0,0,1,1,19870.880859375,20236.01953125,22746.650390625,2025,91125,100,0,0,198708.80859375,394851906.127476,409496486.469131,0
"CPS1",0,32,8,0,0,1,1,23354.4609375,25243.55078125,6369.001953125,1024,32768,64,0,0,186835.6875,545430845.681213,637236856.045547,0
"CPS1",0,45,8,0,0,1,1,23131.099609375,21895.650390625,25478.9609375,2025,91125,64,0,0,185048.796875,535047769.138828,479419506.028477,0
"CPS1",0,26,12,0,0,1,0,7654.85498046875,25243.55078125,11406.5703125,676,17576,144,0,0,91858.259765625,58596804.7720072,637236856.045547,0
"CPS1",0,27,0,0,0,0,1,8250.47265625,8357.2255859375,8425.9970703125,729,19683,0,0,0,0,68070299.0515289,69843219.4942484,0
"CPS1",0,34,10,0,0,1,1,0,0,12639,1156,39304,100,1,1,0,0,0,0
"CPS1",0,23,9,0,0,1,1,14735.650390625,12931.5,16349.5703125,529,12167,81,0,0,132620.853515625,217139392.434727,167223692.25,0
"CPS1",0,45,12,0,0,1,0,21922.240234375,22572.390625,19891.6796875,2025,91125,144,0,0,263066.8828125,480584616.89365,509512818.527588,0
"CPS1",0,16,9,0,0,0,1,0,0,0,256,4096,81,1,1,0,0,0,0
"CPS1",0,34,11,0,0,1,1,19696.509765625,23549.900390625,25564.669921875,1156,39304,121,0,0,216661.607421875,387952496.947361,554597808.40836,0
"CPS1",0,28,16,0,0,0,0,14157.66015625,14354.8095703125,11526.26953125,784,21952,256,0,0,226522.5625,200439341.099869,206060557.799935,0
"CPS1",0,34,11,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,1156,39304,121,0,0,284485.5234375,668859611.94635,637236856.045547,0
"CPS1",0,42,13,0,0,1,0,22265.109375,22314.580078125,19616.8203125,1764,74088,169,0,0,289446.421875,495735095.480713,497940484.063053,0
"CPS1",0,24,14,0,0,1,0,15650.6201171875,16979.419921875,18947.41015625,576,13824,196,0,0,219108.681640625,244941910.052514,288300700.883366,0
"CPS1",0,16,10,0,1,0,1,0,0,8285.61328125,256,4096,100,1,1,0,0,0,1
"CPS1",0,30,12,0,0,1,0,20151.060546875,19104.529296875,21044.30078125,900,27000,144,0,0,241812.7265625,406065241.163822,364983039.655155,0
"CPS1",0,39,7,0,0,1,1,15922.9599609375,14242.01953125,22309.240234375,1521,59319,49,0,0,111460.719726562,253540653.917619,202835120.328506,0
"CPS1",0,49,9,0,0,1,1,25862.3203125,19625.51953125,25564.669921875,2401,117649,81,0,0,232760.8828125,668859611.94635,385161016.871475,0
"CPS1",0,38,12,0,0,1,0,25862.3203125,15504.1904296875,22805.75,1444,54872,144,0,0,310347.84375,668859611.94635,240379920.880013,0
"CPS1",0,26,14,0,0,1,0,8634.4892578125,10840.400390625,25564.669921875,676,17576,196,0,0,120882.849609375,74554404.7432795,117514280.629063,0
"CPS1",0,41,12,0,0,1,0,18763.900390625,12297.73046875,25564.669921875,1681,68921,144,0,0,225166.8046875,352083957.869297,151234174.682022,0
"CPS1",0,33,11,0,0,1,1,8262.2275390625,12976.259765625,13507.900390625,1089,35937,121,0,0,90884.5029296875,68264403.9072428,168383317.504978,0
"CPS1",0,34,12,0,0,1,0,13193.7001953125,9311.4677734375,25564.669921875,1156,39304,144,0,0,158324.40234375,174073724.843789,86703432.0957651,0
"CPS1",0,30,12,0,0,1,0,24218.5,13248.3896484375,16322.9697265625,900,27000,144,0,0,290622,586535742.25,175519828.276826,0
"CPS1",0,38,12,0,0,1,0,19249.80078125,8867.4677734375,13051.2802734375,1444,54872,144,0,0,230997.609375,370554830.117813,78631984.7129526,0
"CPS1",0,29,12,0,0,1,0,22766.6796875,23605.400390625,22358,841,24389,144,0,0,273200.15625,518321703.993225,557214927.601719,0
"CPS1",0,46,12,0,0,1,0,25860.359375,25241.759765625,25564.669921875,2116,97336,144,0,0,310324.3125,668758187.00415,637146436.065525,0
"CPS1",0,21,15,0,0,0,0,3091.72290039062,1650.67700195312,0,441,9261,225,0,0,46375.8435058594,9558750.49279982,2724734.56477696,0
"CPS1",0,25,12,0,0,0,0,12259.1298828125,9955.984375,14993.009765625,625,15625,144,0,0,147109.55859375,150286265.483666,99121624.8752441,0
"CPS1",0,26,12,0,0,0,0,8844.1298828125,13160.66015625,1925.47802734375,676,17576,144,0,0,106129.55859375,78218633.384057,173202975.748306,0
"CPS1",0,47,12,0,0,1,0,0,0,0,2209,103823,144,1,1,0,0,0,0
"CPS1",0,31,9,0,0,1,1,14065.580078125,5403.19384765625,5257.7509765625,961,29791,81,0,0,126590.220703125,197840542.934147,29194503.7553504,0
"CPS1",0,29,12,0,0,0,0,0,0,0,841,24389,144,1,1,0,0,0,0
"CPS1",0,49,13,0,0,1,0,20288.2109375,20542.16015625,21107.849609375,2401,117649,169,0,0,263746.7421875,411611503.044495,421980343.885025,0
"CPS1",0,37,8,0,0,1,1,14974.6796875,1532.51599121094,6253.73876953125,1369,50653,64,0,0,119797.4375,224241031.743225,2348605.26331724,0
"CPS1",0,48,12,0,0,1,0,12014.2197265625,13149.919921875,13633.509765625,2304,110592,144,0,0,144170.63671875,144341475.638124,172920393.951725,0
"CPS1",0,48,14,0,0,1,0,25862.3203125,18572.810546875,0,2304,110592,196,0,0,362072.484375,668859611.94635,344949291.610111,0
"CPS1",0,25,12,0,0,1,0,21469.650390625,3405.19409179688,7981.201171875,625,15625,144,0,0,257635.8046875,460945887.895664,11595346.8028083,0
"CPS1",0,20,12,0,0,0,0,0,717.919372558594,252.691192626953,400,8000,144,1,0,0,0,515408.225494925,0
"CPS1",0,46,11,0,0,1,1,25862.3203125,25243.55078125,21517.1796875,2116,97336,121,0,0,284485.5234375,668859611.94635,637236856.045547,0
"CPS1",0,39,12,0,0,1,0,17233.7109375,18442.109375,19151.33984375,1521,59319,144,0,0,206804.53125,297000792.677307,340111398.199463,0
"CPS1",0,23,16,0,0,1,0,775.869689941406,12478.5498046875,0,529,12167,256,0,0,12413.9150390625,601973.775769774,155714205.228066,0
"CPS1",0,24,12,0,0,1,0,13799.1201171875,21238.599609375,25564.669921875,576,13824,144,0,0,165589.44140625,190415716.008569,451078113.367344,0
"CPS1",0,33,11,0,0,1,1,0,0,0,1089,35937,121,1,1,0,0,0,0
"CPS1",0,50,12,0,0,1,0,19929.66015625,3190.35498046875,18597.189453125,2500,125000,144,0,0,239155.921875,397191353.943619,10178364.9014018,0
"CPS1",0,31,16,0,0,0,0,17797.98046875,18418.83984375,19454.26953125,961,29791,256,0,0,284767.6875,316768108.766006,339253661.189713,0
"CPS1",0,17,11,0,0,0,1,3138.7451171875,6296.56494140625,4551.39794921875,289,4913,121,0,0,34526.1962890625,9851720.91066837,39646730.0613463,0
"CPS1",0,16,10,0,0,0,1,0,0,709.308776855469,256,4096,100,1,1,0,0,0,0
"CPS1",0,44,17,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1936,85184,289,0,0,439659.4453125,668859611.94635,637236856.045547,0
"CPS1",0,35,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1225,42875,196,0,0,362072.484375,668859611.94635,637236856.045547,0
"CPS1",0,42,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1764,74088,256,0,0,413797.125,668859611.94635,637236856.045547,0
"CPS1",0,24,10,1,0,1,1,12241.5,10621.98046875,8196.94921875,576,13824,100,0,0,122415,149854322.25,112826469.078506,0
"CPS1",0,26,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,676,17576,256,0,0,413797.125,668859611.94635,637236856.045547,0
"CPS1",0,43,12,0,0,0,0,17035.8203125,16875.580078125,19423.240234375,1849,79507,144,0,0,204429.84375,290219173.719788,284785202.973209,0
"CPS1",0,41,12,0,0,1,0,25862.3203125,22531.2109375,25564.669921875,1681,68921,144,0,0,310347.84375,668859611.94635,507655466.31012,0
"CPS1",0,54,16,0,0,1,0,25862.3203125,25243.55078125,4.43317985534668,2916,157464,256,0,0,413797.125,668859611.94635,637236856.045547,0
"CPS1",0,51,10,0,0,1,1,25680.109375,25243.55078125,19792.669921875,2601,132651,100,0,0,256801.09375,659468017.511963,637236856.045547,0
"CPS1",0,44,12,0,0,1,0,25862.3203125,22142.7109375,25564.669921875,1936,85184,144,0,0,310347.84375,668859611.94635,490299647.661682,0
"CPS1",0,19,12,0,0,0,0,8281.8212890625,2971.93505859375,9888.9462890625,361,6859,144,0,0,99381.85546875,68588563.8639688,8832397.99249864,0
"CPS1",0,29,16,0,0,0,0,17059.33984375,17296.310546875,22720.05078125,841,24389,256,0,0,272949.4375,291021075.904556,299162358.533939,0
"CPS1",0,27,12,0,0,1,0,22033.91015625,21057.76953125,2148.61401367188,729,19683,144,0,0,264406.921875,485493196.773697,443429657.631241,0
"CPS1",0,49,12,0,0,0,0,25862.3203125,25243.55078125,22657.98046875,2401,117649,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,55,8,0,0,1,1,25443.0390625,25243.55078125,25564.669921875,3025,166375,64,0,0,203544.3125,647348236.735901,637236856.045547,0
"CPS1",0,43,11,0,0,1,1,25862.3203125,17169.189453125,22669.80078125,1849,79507,121,0,0,284485.5234375,668859611.94635,294781066.477299,0
"CPS1",0,18,9,0,0,0,1,5280.22412109375,1817.17700195312,10264.2900390625,324,5832,81,0,0,47522.0170898438,27880766.7689803,3302132.25642735,0
"CPS1",0,32,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1024,32768,256,0,0,413797.125,668859611.94635,637236856.045547,0
"CPS1",0,24,12,0,0,0,0,17043.66015625,9596.12890625,25564.669921875,576,13824,144,0,0,204523.921875,290486351.521744,92085689.9853668,0
"CPS1",0,45,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2025,91125,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,17,10,0,0,0,1,0,0,4863.1982421875,289,4913,100,1,1,0,0,0,0
"CPS1",0,40,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1600,64000,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,27,12,0,0,1,0,18374,20166.189453125,24678.029296875,729,19683,144,0,0,220488,337603876,406675197.05933,0
"CPS1",0,28,18,0,0,1,0,15987.6201171875,10272.8701171875,25564.669921875,784,21952,324,0,0,287777.162109375,255603997.011498,105531860.444604,0
"CPS1",0,33,18,0,0,1,0,22923.419921875,25243.55078125,25564.669921875,1089,35937,324,0,0,412621.55859375,525483180.914616,637236856.045547,0
"CPS1",0,28,12,0,0,1,0,25862.3203125,21895.650390625,24344.0703125,784,21952,144,0,0,310347.84375,668859611.94635,479419506.028477,0
"CPS1",0,31,16,0,1,1,0,0,0,0,961,29791,256,1,1,0,0,0,1
"CPS1",0,43,14,0,0,1,0,0,0,0,1849,79507,196,1,1,0,0,0,0
"CPS1",0,54,8,0,0,1,1,25862.3203125,25073.470703125,25564.669921875,2916,157464,64,0,0,206898.5625,668859611.94635,628678933.100468,0
"CPS1",0,21,13,0,0,0,0,14896.3095703125,9184.35546875,5529.65283203125,441,9261,169,0,0,193652.024414062,221900038.814584,84352385.376358,0
"CPS1",0,31,11,0,0,1,1,17819.529296875,17772.529296875,17624.83984375,961,29791,121,0,0,196014.822265625,317535624.362186,315862797.60828,0
"CPS1",0,37,11,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,1369,50653,121,0,0,284485.5234375,668859611.94635,637236856.045547,0
"CPS1",0,39,12,0,0,1,0,25862.3203125,21115.060546875,25564.669921875,1521,59319,144,0,0,310347.84375,668859611.94635,445845781.898197,0
"CPS1",0,50,8,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,2500,125000,64,0,0,206898.5625,668859611.94635,637236856.045547,0
"CPS1",0,18,10,0,0,0,1,2974.1669921875,4019.27392578125,0,324,5832,100,0,0,29741.669921875,8845669.29741764,16154562.890465,0
"CPS1",0,47,8,0,0,1,1,25862.3203125,11295.150390625,19237.0390625,2209,103823,64,0,0,206898.5625,668859611.94635,127580422.346836,0
"CPS1",0,19,12,0,0,0,0,1506.67602539062,617.661315917969,5375.96923828125,361,6859,144,0,0,18080.1123046875,2270072.64548689,381505.501181517,0
"CPS1",0,16,8,0,0,0,1,0,0,527.548400878906,256,4096,64,1,1,0,0,0,0
"CPS1",0,50,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2500,125000,256,0,0,413797.125,668859611.94635,637236856.045547,0
"CPS1",0,25,12,0,0,0,0,844.443969726562,2345.32299804688,10666.23046875,625,15625,144,0,0,10133.3276367188,713085.618007556,5500539.96516758,0
"CPS1",0,37,9,0,0,1,1,25862.3203125,23096.94921875,25564.669921875,1369,50653,81,0,0,232760.8828125,668859611.94635,533469063.213516,0
"CPS1",0,21,12,0,0,0,0,9841.3974609375,4271.7099609375,5882.8291015625,441,9261,144,0,0,118096.76953125,96853103.9841471,18247505.9903727,0
"CPS1",0,52,10,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,2704,140608,100,0,0,258623.203125,668859611.94635,637236856.045547,0
"CPS1",0,29,16,0,0,1,0,24210.66015625,19426.7890625,21729.970703125,841,24389,256,0,0,387370.5625,586156065.201431,377400133.27887,0
"CPS1",0,50,13,1,0,0,0,1056.04504394531,1031.22595214844,2500.31298828125,2500,125000,169,0,0,13728.5855712891,1115231.13484146,1063426.96438445,0
"CPS1",0,35,13,0,0,1,0,25862.3203125,24425.369140625,25564.669921875,1225,42875,169,0,0,336210.1640625,668859611.94635,596598657.655796,0
"CPS1",0,30,18,0,0,1,0,25245.150390625,21875.94921875,25564.669921875,900,27000,324,0,0,454412.70703125,637317618.245274,478557154.221329,0
"CPS1",0,21,16,0,0,1,0,4745.34423828125,2323.83911132812,19284.330078125,441,9261,256,0,0,75925.5078125,22518291.9397891,5400228.21533829,0
"CPS1",0,53,8,0,0,1,1,22519.810546875,21073.890625,23121.990234375,2809,148877,64,0,0,180158.484375,507141867.067142,444108866.074463,0
"CPS1",0,17,9,0,0,1,1,4373.083984375,6001.1611328125,855.603698730469,289,4913,81,0,0,39357.755859375,19123863.5343971,36013934.9419794,0
"CPS1",0,32,12,0,0,1,0,20599.73046875,17469.970703125,23869.720703125,1024,32768,144,0,0,247196.765625,424348895.385147,305199876.368046,0
"CPS1",0,36,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1296,46656,324,0,0,465521.765625,668859611.94635,637236856.045547,0
"CPS1",0,39,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,1521,59319,324,0,0,465521.765625,668859611.94635,637236856.045547,0
"CPS1",0,22,12,0,0,1,0,18125.1796875,17801.1796875,25564.669921875,484,10648,144,0,0,217502.15625,328522138.704163,316881998.266663,0
"CPS1",0,33,11,0,0,1,1,16406.900390625,13776.5302734375,17620.41015625,1089,35937,121,0,0,180475.904296875,269186380.427891,189792786.37494,0
"CPS1",0,44,10,0,0,1,1,18597.359375,25243.55078125,12675.9404296875,1936,85184,100,0,0,185973.59375,345861775.7229,637236856.045547,0
"CPS1",0,34,12,0,1,1,0,25862.3203125,25243.55078125,25564.669921875,1156,39304,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,55,10,0,0,1,1,13806.9501953125,10754.4697265625,10719.4296875,3025,166375,100,0,0,138069.501953125,190631873.69584,115658619.099549,0
"CPS1",0,39,16,0,0,1,0,24451.650390625,24060.150390625,24565.73046875,1521,59319,256,0,0,391226.40625,597883206.825352,578890836.819492,0
"CPS1",0,54,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875,2916,157464,144,0,0,310347.84375,668859611.94635,637236856.045547,0
"CPS1",0,24,16,0,0,0,0,14770.91015625,16340.26953125,0,576,13824,256,0,0,236334.5625,218179786.844009,267004408.353897,0
"CPS1",0,22,16,0,0,1,0,1759.42199707031,4568.90283203125,0,484,10648,256,0,0,28150.751953125,3095565.76377489,20874873.0885432,0
"CPS1",0,46,12,0,0,1,0,0,0,0,2116,97336,144,1,1,0,0,0,0
"CPS1",0,26,13,0,0,1,0,25862.3203125,22985.94921875,25564.669921875,676,17576,169,0,0,336210.1640625,668859611.94635,528353861.486954,0
"CPS1",0,21,13,0,0,0,0,48.9816703796387,5505.2421875,21895.470703125,441,9261,169,0,0,636.761714935303,2399.20403317957,30307691.5430298,0
"CPS1",0,43,16,0,0,1,0,25862.3203125,25243.55078125,22108.26953125,1849,79507,256,0,0,413797.125,668859611.94635,637236856.045547,0
"CPS1",0,37,18,0,0,1,0,25862.3203125,23428.16015625,25564.669921875,1369,50653,324,0,0,465521.765625,668859611.94635,548878688.3069,0
"CPS1",0,51,8,0,0,1,1,22492.380859375,19430.369140625,23136.759765625,2601,132651,64,0,0,179939.046875,505907196.723179,377539244.940952,0
"CPS1",0,46,10,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,2116,97336,100,0,0,258623.203125,668859611.94635,637236856.045547,0
"CPS1",0,47,11,0,0,1,1,25862.3203125,25243.55078125,25564.669921875,2209,103823,121,0,0,284485.5234375,668859611.94635,637236856.045547,0
"CPS1",0,25,12,1,0,1,0,0,0,0,625,15625,144,1,1,0,0,0,0
